Name, Move
Ursaring, Hyper Beam
Ursaring, Fury Cutter
Ursaring, Seismic Toss
Ursaring, Smack Down
Ursaring, Uproar
Ursaring, Dig
Ursaring, Throat Chop
Ursaring, Bulk Up
Ursaring, Stone Edge
Ursaring, Fake Tears
Ursaring, Thunder Punch
Ursaring, Play Nice
Ursaring, Payback
Ursaring, Metronome
Ursaring, Helping Hand
Ursaring, Rest
Ursaring, Thrash
Ursaring, Taunt
Ursaring, Lick
Ursaring, Baby-Doll Eyes
Ursaring, Seed Bomb
Ursaring, Stomping Tantrum
Ursaring, Close Combat
Ursaring, Bulldoze
Ursaring, Cross Chop
Ursaring, Yawn
Ursaring, Rain Dance
Ursaring, Hammer Arm
Ursaring, Counter
Ursaring, Protect
Ursaring, Covet
Ursaring, Low Kick
Ursaring, Endure
Ursaring, Sleep Talk
Ursaring, Facade
Ursaring, Thief
Ursaring, Slash
Ursaring, Sunny Day
Ursaring, Hyper Voice
Ursaring, Leer
Ursaring, Belly Drum
Ursaring, Night Slash
Ursaring, Fling
Ursaring, Snore
Ursaring, Body Slam
Ursaring, Rock Tomb
Ursaring, Gunk Shot
Ursaring, Fury Swipes
Ursaring, Shadow Claw
Ursaring, Charm
Slugma, Harden
Slugma, Incinerate
Slugma, Rock Slide
Slugma, Substitute
Slugma, Heat Wave
Slugma, High Horsepower
Slugma, Acid Armor
Slugma, Rollout
Slugma, Ember
Slugma, Pain Split
Slugma, Guard Swap
Slugma, Sandstorm
Slugma, Overheat
Slugma, Reflect
Slugma, Mud-Slap
Slugma, Earthquake
Slugma, Inferno
Slugma, Take Down
Slugma, Tera Blast
Slugma, Recover
Slugma, Clear Smog
Slugma, Amnesia
Slugma, Smack Down
Slugma, Memento
Slugma, Iron Defense
Slugma, Flame Charge
Slugma, Light Screen
Slugma, Stone Edge
Slugma, Rock Throw
Slugma, Power Gem
Slugma, Ancient Power
Slugma, Mud Shot
Slugma, Stockpile
Slugma, Rest
Slugma, Heat Crash
Slugma, Smog
Slugma, Fire Spin
Slugma, Bulldoze
Slugma, Yawn
Slugma, Rock Blast
Slugma, Protect
Slugma, Temper Flare
Slugma, Smokescreen
Slugma, Endure
Slugma, Sleep Talk
Slugma, Facade
Slugma, Flamethrower
Slugma, Sunny Day
Slugma, Curse
Slugma, Earth Power
Slugma, Will-O-Wisp
Slugma, Lava Plume
Slugma, Stealth Rock
Slugma, Body Slam
Slugma, Rock Tomb
Slugma, Fire Blast
Magcargo, Harden
Magcargo, Incinerate
Magcargo, Rock Slide
Magcargo, Substitute
Magcargo, Heat Wave
Magcargo, Sand Tomb
Magcargo, Acid Armor
Magcargo, Rollout
Magcargo, High Horsepower
Magcargo, Ember
Magcargo, Pain Split
Magcargo, Guard Swap
Magcargo, Sandstorm
Magcargo, Giga Impact
Magcargo, Overheat
Magcargo, Reflect
Magcargo, Mud-Slap
Magcargo, Earthquake
Magcargo, Inferno
Magcargo, Take Down
Magcargo, Tera Blast
Magcargo, Recover
Magcargo, Hyper Beam
Magcargo, Clear Smog
Magcargo, Amnesia
Magcargo, Smack Down
Magcargo, Memento
Magcargo, Iron Defense
Magcargo, Flame Charge
Magcargo, Light Screen
Magcargo, Stone Edge
Magcargo, Rock Throw
Magcargo, Power Gem
Magcargo, Ancient Power
Magcargo, Mud Shot
Magcargo, Stockpile
Magcargo, Solar Beam
Magcargo, Rest
Magcargo, Scorching Sands
Magcargo, Heat Crash
Magcargo, Stomping Tantrum
Magcargo, Smog
Magcargo, Fire Spin
Magcargo, Bulldoze
Magcargo, Yawn
Magcargo, Rock Blast
Magcargo, Protect
Magcargo, Gyro Ball
Magcargo, Temper Flare
Magcargo, Smokescreen
Magcargo, Flare Blitz
Magcargo, Endure
Magcargo, Sleep Talk
Magcargo, Facade
Magcargo, Flamethrower
Magcargo, Sunny Day
Magcargo, Shell Smash
Magcargo, Curse
Magcargo, Earth Power
Magcargo, Will-O-Wisp
Magcargo, Lava Plume
Magcargo, Stealth Rock
Magcargo, Body Slam
Magcargo, Rock Tomb
Magcargo, Burning Jealousy
Magcargo, Fire Blast
Swinub, Rock Slide
Swinub, Substitute
Swinub, Sand Tomb
Swinub, High Horsepower
Swinub, Avalanche
Swinub, Fissure
Swinub, Trailblaze
Swinub, Double-Edge
Swinub, Ice Shard
Swinub, Sandstorm
Swinub, Snowscape
Swinub, Mud-Slap
Swinub, Reversal
Swinub, Earthquake
Swinub, Mist
Swinub, Ice Beam
Swinub, Take Down
Swinub, Scary Face
Swinub, Tera Blast
Swinub, Amnesia
Swinub, Smack Down
Swinub, Bite
Swinub, Dig
Swinub, Stone Edge
Swinub, Freeze-Dry
Swinub, Ancient Power
Swinub, Mud Shot
Swinub, Rest
Swinub, Icy Wind
Swinub, Powder Snow
Swinub, Stomping Tantrum
Swinub, Bulldoze
Swinub, Icicle Crash
Swinub, Rain Dance
Swinub, Flail
Swinub, Blizzard
Swinub, Protect
Swinub, Tackle
Swinub, Endure
Swinub, Sleep Talk
Swinub, Facade
Swinub, Ice Fang
Swinub, Roar
Swinub, Haze
Swinub, Curse
Swinub, Earth Power
Swinub, Endeavor
Swinub, Stealth Rock
Swinub, Icicle Spear
Swinub, Body Slam
Swinub, Rock Tomb
Swinub, Charm
Piloswine, Rock Slide
Piloswine, Substitute
Piloswine, Sand Tomb
Piloswine, High Horsepower
Piloswine, Avalanche
Piloswine, Fissure
Piloswine, Trailblaze
Piloswine, Double-Edge
Piloswine, Ice Shard
Piloswine, Sandstorm
Piloswine, Giga Impact
Piloswine, Snowscape
Piloswine, Mud-Slap
Piloswine, Reversal
Piloswine, Earthquake
Piloswine, Mist
Piloswine, Ice Beam
Piloswine, Take Down
Piloswine, Scary Face
Piloswine, Tera Blast
Piloswine, Hyper Beam
Piloswine, Amnesia
Piloswine, Smack Down
Piloswine, Bite
Piloswine, Dig
Piloswine, Throat Chop
Piloswine, Stone Edge
Piloswine, Freeze-Dry
Piloswine, Ancient Power
Piloswine, Mud Shot
Piloswine, Rest
Piloswine, Thrash
Piloswine, Icy Wind
Piloswine, Powder Snow
Piloswine, Stomping Tantrum
Piloswine, Bulldoze
Piloswine, Icicle Crash
Piloswine, Rain Dance
Piloswine, Flail
Piloswine, Blizzard
Piloswine, Protect
Piloswine, Tackle
Piloswine, Endure
Piloswine, Sleep Talk
Piloswine, Facade
Piloswine, Ice Fang
Piloswine, Roar
Piloswine, Haze
Piloswine, Curse
Piloswine, Earth Power
Piloswine, Endeavor
Piloswine, Stealth Rock
Piloswine, Icicle Spear
Piloswine, Body Slam
Piloswine, Rock Tomb
Piloswine, Charm
Corsola, Harden
Corsola, Headbutt
Corsola, Defense Curl
Corsola, Earthquake
Corsola, Water Gun
Corsola, Secret Power
Corsola, Nature Power
Corsola, Recover
Corsola, Surf
Corsola, Light Screen
Corsola, Calm Mind
Corsola, Mud Sport
Corsola, Barrier
Corsola, Scald
Corsola, Bulldoze
Corsola, Mimic
Corsola, Facade
Corsola, Captivate
Corsola, Refresh
Corsola, Stealth Rock
Corsola, Icicle Spear
Corsola, Hail
Corsola, Body Slam
Corsola, Rollout
Corsola, Rock Polish
Corsola, Double-Edge
Corsola, Screech
Corsola, Psychic
Corsola, Mist
Corsola, Confuse Ray
Corsola, Amnesia
Corsola, Throat Chop
Corsola, Water Pulse
Corsola, Ingrain
Corsola, Spike Cannon
Corsola, Ancient Power
Corsola, Liquidation
Corsola, Strength
Corsola, Life Dew
Corsola, Bubble
Corsola, Hydro Pump
Corsola, Rock Blast
Corsola, Protect
Corsola, Attract
Corsola, Meteor Beam
Corsola, Natural Gift
Corsola, Rock Slide
Corsola, Return
Corsola, Sandstorm
Corsola, Reflect
Corsola, Ice Beam
Corsola, Dig
Corsola, Confide
Corsola, Iron Defense
Corsola, Stone Edge
Corsola, Round
Corsola, Rest
Corsola, Magic Coat
Corsola, Icy Wind
Corsola, Shadow Ball
Corsola, Mirror Coat
Corsola, Sucker Punch
Corsola, Whirlpool
Corsola, Endure
Corsola, Sleep Talk
Corsola, Sunny Day
Corsola, Brine
Corsola, Rock Tomb
Corsola, Hidden Power
Corsola, Substitute
Corsola, Mud-Slap
Corsola, Power Gem
Corsola, Head Smash
Corsola, Double Team
Corsola, Stomping Tantrum
Corsola, Swagger
Corsola, Self-Destruct
Corsola, Bubble Beam
Corsola, Rain Dance
Corsola, Safeguard
Corsola, Frustration
Corsola, Flail
Corsola, Blizzard
Corsola, Toxic
Corsola, Tackle
Corsola, Rock Smash
Corsola, Curse
Corsola, Earth Power
Corsola, Endeavor
Corsola, Aqua Ring
Corsola, Explosion
Corsola, Snore
Corsola, Lucky Chant
Corsola, Camouflage
Corsola, Bide
Remoraid, Substitute
Remoraid, Aurora Beam
Remoraid, Incinerate
Remoraid, Psybeam
Remoraid, Defense Curl
Remoraid, Return
Remoraid, Double-Edge
Remoraid, Bounce
Remoraid, Focus Energy
Remoraid, Screech
Remoraid, Octazooka
Remoraid, Bullet Seed
Remoraid, Psychic
Remoraid, Mud-Slap
Remoraid, Water Gun
Remoraid, Swift
Remoraid, Ice Beam
Remoraid, Entrainment
Remoraid, Secret Power
Remoraid, Hyper Beam
Remoraid, Surf
Remoraid, Smack Down
Remoraid, String Shot
Remoraid, Toxic
Remoraid, Water Pulse
Remoraid, Confide
Remoraid, Dive
Remoraid, Round
Remoraid, Mud Shot
Remoraid, Helping Hand
Remoraid, Supersonic
Remoraid, Rest
Remoraid, Icy Wind
Remoraid, Bubble
Remoraid, Double Team
Remoraid, Assurance
Remoraid, Hydro Pump
Remoraid, Seed Bomb
Remoraid, Scald
Remoraid, Swagger
Remoraid, Bubble Beam
Remoraid, Lock-On
Remoraid, Rain Dance
Remoraid, Rock Blast
Remoraid, Protect
Remoraid, Whirlpool
Remoraid, Blizzard
Remoraid, Soak
Remoraid, Flail
Remoraid, Frustration
Remoraid, Charge Beam
Remoraid, Acid Spray
Remoraid, Mimic
Remoraid, Endure
Remoraid, Sleep Talk
Remoraid, Attract
Remoraid, Facade
Remoraid, Flamethrower
Remoraid, Thief
Remoraid, Waterfall
Remoraid, Thunder Wave
Remoraid, Sunny Day
Remoraid, Water Spout
Remoraid, Captivate
Remoraid, Natural Gift
Remoraid,  
Remoraid, Haze
Remoraid, Curse
Remoraid, Brine
Remoraid, Signal Beam
Remoraid, Snore
Remoraid, Hidden Power
Remoraid, Gunk Shot
Remoraid, Fire Blast
Octillery, Defense Curl
Octillery, Energy Ball
Octillery, Constrict
Octillery, Bounce
Octillery, Bullet Seed
Octillery, Water Gun
Octillery, Wring Out
Octillery, Sludge Bomb
Octillery, Secret Power
Octillery, Surf
Octillery, Smack Down
Octillery, String Shot
Octillery, Supersonic
Octillery, Sludge Wave
Octillery, Scald
Octillery, Mimic
Octillery, Charge Beam
Octillery, Facade
Octillery, Flamethrower
Octillery, Captivate
Octillery, Haze
Octillery, Fire Blast
Octillery, Bind
Octillery, Aurora Beam
Octillery, Psybeam
Octillery, Double-Edge
Octillery, Giga Impact
Octillery, Screech
Octillery, Psychic
Octillery, Water Pulse
Octillery, Payback
Octillery, Liquidation
Octillery, Bubble
Octillery, Hydro Pump
Octillery, Seed Bomb
Octillery, Rock Blast
Octillery, Protect
Octillery, Attract
Octillery, Thunder Wave
Octillery, Natural Gift
Octillery, Flash Cannon
Octillery, Incinerate
Octillery, Return
Octillery, Swift
Octillery, Ice Beam
Octillery, Entrainment
Octillery, Confide
Octillery, Round
Octillery, Helping Hand
Octillery, Rest
Octillery, Icy Wind
Octillery, Assurance
Octillery, Whirlpool
Octillery, Endure
Octillery, Sleep Talk
Octillery, Water Spout
Octillery, Sunny Day
Octillery, Brine
Octillery, Signal Beam
Octillery, Hidden Power
Octillery, Gunk Shot
Octillery, Substitute
Octillery, Skitter Smack
Octillery, Focus Energy
Octillery, Octazooka
Octillery, Mud-Slap
Octillery, Seismic Toss
Octillery, Hyper Beam
Octillery, Wrap
Octillery, Dive
Octillery, Mud Shot
Octillery, Double Team
Octillery, Swagger
Octillery, Bubble Beam
Octillery, Lock-On
Octillery, Rain Dance
Octillery, Frustration
Octillery, Blizzard
Octillery, Flail
Octillery, Soak
Octillery, Toxic
Octillery, Acid Spray
Octillery, Waterfall
Octillery, Thief
Octillery,  
Octillery, Curse
Octillery, Snore
Delibird, Present
Delibird, Substitute
Delibird, Aurora Beam
Delibird, Aerial Ace
Delibird, Ice Punch
Delibird, Agility
Delibird, Avalanche
Delibird, Fly
Delibird, Trailblaze
Delibird, Tailwind
Delibird, Brick Break
Delibird, Ice Shard
Delibird, Giga Impact
Delibird, Brave Bird
Delibird, Snowscape
Delibird, Destiny Bond
Delibird, Reversal
Delibird, Focus Punch
Delibird, Swift
Delibird, Icicle Spear
Delibird, Ice Beam
Delibird, Take Down
Delibird, Tera Blast
Delibird, Dual Wingbeat
Delibird, Hyper Beam
Delibird, Weather Ball
Delibird, Memento
Delibird, Ice Spinner
Delibird, Water Pulse
Delibird, Triple Axel
Delibird, Acrobatics
Delibird, Freeze-Dry
Delibird, Helping Hand
Delibird, Body Slam
Delibird, Rest
Delibird, Foul Play
Delibird, Drill Peck
Delibird, Icy Wind
Delibird, Rapid Spin
Delibird, Seed Bomb
Delibird, Splash
Delibird, Feather Dance
Delibird, Fake Out
Delibird, Rain Dance
Delibird, Counter
Delibird, Quick Attack
Delibird, Protect
Delibird, Blizzard
Delibird, Endure
Delibird, Sleep Talk
Delibird, Facade
Delibird, Baton Pass
Delibird, Thief
Delibird, Air Slash
Delibird, Drill Run
Delibird, Chilling Water
Delibird, Haze
Delibird, Aurora Veil
Delibird, Fling
Delibird, Endeavor
Delibird, Spikes
Delibird, Air Cutter
Delibird, Gunk Shot
Mantine, Headbutt
Mantine, Bounce
Mantine, Bullet Seed
Mantine, Earthquake
Mantine, Water Gun
Mantine, Secret Power
Mantine, Surf
Mantine, String Shot
Mantine, Acrobatics
Mantine, Mud Sport
Mantine, Supersonic
Mantine, Scald
Mantine, Splash
Mantine, Bulldoze
Mantine, Mimic
Mantine, Facade
Mantine, Captivate
Mantine, Haze
Mantine, Hail
Mantine, Body Slam
Mantine, Psybeam
Mantine, Double-Edge
Mantine, Tailwind
Mantine, Giga Impact
Mantine, Iron Head
Mantine, Take Down
Mantine, Dual Wingbeat
Mantine, Confuse Ray
Mantine, Amnesia
Mantine, Water Pulse
Mantine, Liquidation
Mantine, Twister
Mantine, Bubble
Mantine, Wide Guard
Mantine, Hydro Pump
Mantine, Seed Bomb
Mantine, Rock Blast
Mantine, Protect
Mantine, Attract
Mantine, Air Slash
Mantine, Natural Gift
Mantine, Power Shift
Mantine, Air Cutter
Mantine, Rock Slide
Mantine, Aerial Ace
Mantine, Agility
Mantine, Return
Mantine, Water Sport
Mantine, Wing Attack
Mantine, Body Press
Mantine, Swift
Mantine, Ice Beam
Mantine, Confide
Mantine, Round
Mantine, Helping Hand
Mantine, Rest
Mantine, Icy Wind
Mantine, Assurance
Mantine, Slam
Mantine, Mirror Coat
Mantine, Whirlpool
Mantine, Endure
Mantine, Sleep Talk
Mantine, Brine
Mantine, Signal Beam
Mantine, Rock Tomb
Mantine, Hidden Power
Mantine, Gunk Shot
Mantine, Substitute
Mantine, Roost
Mantine, Defog
Mantine, Mud-Slap
Mantine, Aqua Tail
Mantine, Hyper Beam
Mantine, Dive
Mantine, Double Team
Mantine, Swagger
Mantine, Bubble Beam
Mantine, Rain Dance
Mantine, Frustration
Mantine, Blizzard
Mantine, Toxic
Mantine, Tackle
Mantine, Waterfall
Mantine,  
Mantine, Curse
Mantine, Aqua Ring
Mantine, Hurricane
Mantine, Snore
Skarmory, Rock Slide
Skarmory, Metal Claw
Skarmory, Aerial Ace
Skarmory, Substitute
Skarmory, Agility
Skarmory, Sand Tomb
Skarmory, Fly
Skarmory, Roost
Skarmory, Tailwind
Skarmory, Sandstorm
Skarmory, Giga Impact
Skarmory, Wing Attack
Skarmory, Brave Bird
Skarmory, Body Press
Skarmory, Reversal
Skarmory, Steel Wing
Skarmory, Iron Head
Skarmory, Swift
Skarmory, Swords Dance
Skarmory, Sky Attack
Skarmory, Take Down
Skarmory, Sand Attack
Skarmory, Tera Blast
Skarmory, Dual Wingbeat
Skarmory, Hyper Beam
Skarmory, Iron Defense
Skarmory, Payback
Skarmory, Whirlwind
Skarmory, Dark Pulse
Skarmory, Rest
Skarmory, Drill Peck
Skarmory, Icy Wind
Skarmory, Taunt
Skarmory, Metal Sound
Skarmory, Steel Beam
Skarmory, Protect
Skarmory, Endure
Skarmory, Sleep Talk
Skarmory, Peck
Skarmory, Facade
Skarmory, Thief
Skarmory, Slash
Skarmory, Fury Attack
Skarmory, Sunny Day
Skarmory, Air Slash
Skarmory, Drill Run
Skarmory, Roar
Skarmory, Curse
Skarmory, Leer
Skarmory, Night Slash
Skarmory, Feint
Skarmory, Hurricane
Skarmory, Stealth Rock
Skarmory, Spikes
Skarmory, Air Cutter
Skarmory, Rock Tomb
Skarmory, Flash Cannon
Skarmory, X-Scissor
Houndour, Howl
Houndour, Substitute
Houndour, Incinerate
Houndour, Beat Up
Houndour, Fire Fang
Houndour, Heat Wave
Houndour, Trailblaze
Houndour, Double-Edge
Houndour, Nasty Plot
Houndour, Ember
Houndour, Comeuppance
Houndour, Pain Split
Houndour, Overheat
Houndour, Destiny Bond
Houndour, Mud-Slap
Houndour, Crunch
Houndour, Inferno
Houndour, Reversal
Houndour, Sludge Bomb
Houndour, Take Down
Houndour, Scary Face
Houndour, Tera Blast
Houndour, Bite
Houndour, Flame Charge
Houndour, Mud Shot
Houndour, Dark Pulse
Houndour, Helping Hand
Houndour, Rest
Houndour, Foul Play
Houndour, Taunt
Houndour, Solar Beam
Houndour, Spite
Houndour, Shadow Ball
Houndour, Smog
Houndour, Fire Spin
Houndour, Sucker Punch
Houndour, Rain Dance
Houndour, Counter
Houndour, Protect
Houndour, Snarl
Houndour, Temper Flare
Houndour, Toxic
Houndour, Super Fang
Houndour, Flare Blitz
Houndour, Endure
Houndour, Sleep Talk
Houndour, Facade
Houndour, Flamethrower
Houndour, Thief
Houndour, Sunny Day
Houndour, Roar
Houndour, Hyper Voice
Houndour, Torment
Houndour, Thunder Fang
Houndour, Lash Out
Houndour, Leer
Houndour, Psychic Fangs
Houndour, Will-O-Wisp
Houndour, Feint
Houndour, Body Slam
Houndour, Burning Jealousy
Houndour, Fire Blast
Houndoom, Howl
Houndoom, Substitute
Houndoom, Incinerate
Houndoom, Beat Up
Houndoom, Fire Fang
Houndoom, Heat Wave
Houndoom, Trailblaze
Houndoom, Double-Edge
Houndoom, Nasty Plot
Houndoom, Ember
Houndoom, Comeuppance
Houndoom, Pain Split
Houndoom, Giga Impact
Houndoom, Overheat
Houndoom, Destiny Bond
Houndoom, Mud-Slap
Houndoom, Crunch
Houndoom, Inferno
Houndoom, Reversal
Houndoom, Sludge Bomb
Houndoom, Take Down
Houndoom, Scary Face
Houndoom, Tera Blast
Houndoom, Hyper Beam
Houndoom, Bite
Houndoom, Throat Chop
Houndoom, Flame Charge
Houndoom, Mud Shot
Houndoom, Dark Pulse
Houndoom, Helping Hand
Houndoom, Rest
Houndoom, Foul Play
Houndoom, Taunt
Houndoom, Solar Beam
Houndoom, Spite
Houndoom, Shadow Ball
Houndoom, Smog
Houndoom, Fire Spin
Houndoom, Sucker Punch
Houndoom, Rain Dance
Houndoom, Counter
Houndoom, Protect
Houndoom, Snarl
Houndoom, Temper Flare
Houndoom, Toxic
Houndoom, Super Fang
Houndoom, Flare Blitz
Houndoom, Endure
Houndoom, Sleep Talk
Houndoom, Facade
Houndoom, Flamethrower
Houndoom, Thief
Houndoom, Sunny Day
Houndoom, Roar
Houndoom, Hyper Voice
Houndoom, Torment
Houndoom, Thunder Fang
Houndoom, Lash Out
Houndoom, Leer
Houndoom, Psychic Fangs
Houndoom, Will-O-Wisp
Houndoom, Endeavor
Houndoom, Feint
Houndoom, Body Slam
Houndoom, Burning Jealousy
Houndoom, Fire Blast
Kingdra, Substitute
Kingdra, Aurora Beam
Kingdra, Agility
Kingdra, Double-Edge
Kingdra, Outrage
Kingdra, Giga Impact
Kingdra, Focus Energy
Kingdra, Snowscape
Kingdra, Scale Shot
Kingdra, Iron Head
Kingdra, Water Gun
Kingdra, Swift
Kingdra, Draco Meteor
Kingdra, Ice Beam
Kingdra, Take Down
Kingdra, Scary Face
Kingdra, Tera Blast
Kingdra, Dragon Dance
Kingdra, Hyper Beam
Kingdra, Clear Smog
Kingdra, Surf
Kingdra, Weather Ball
Kingdra, Water Pulse
Kingdra, Muddy Water
Kingdra, Dragon Breath
Kingdra, Liquidation
Kingdra, Twister
Kingdra, Flip Turn
Kingdra, Rest
Kingdra, Icy Wind
Kingdra, Disable
Kingdra, Wave Crash
Kingdra, Hydro Pump
Kingdra, Scald
Kingdra, Splash
Kingdra, Yawn
Kingdra, Bubble Beam
Kingdra, Rain Dance
Kingdra, Protect
Kingdra, Whirlpool
Kingdra, Blizzard
Kingdra, Flail
Kingdra, Smokescreen
Kingdra, Endure
Kingdra, Sleep Talk
Kingdra, Facade
Kingdra, Dragon Pulse
Kingdra, Waterfall
Kingdra, Chilling Water
Kingdra, Breaking Swipe
Kingdra, Leer
Kingdra, Hurricane
Kingdra, Body Slam
Kingdra, Flash Cannon
Phanpy, Rock Slide
Phanpy, Substitute
Phanpy, Sand Tomb
Phanpy, High Horsepower
Phanpy, Encore
Phanpy, Defense Curl
Phanpy, Rollout
Phanpy, Trailblaze
Phanpy, Double-Edge
Phanpy, Fissure
Phanpy, Sandstorm
Phanpy, Ice Shard
Phanpy, Focus Energy
Phanpy, Heavy Slam
Phanpy, Mud-Slap
Phanpy, Growl
Phanpy, Iron Head
Phanpy, Earthquake
Phanpy, Take Down
Phanpy, Play Rough
Phanpy, Tera Blast
Phanpy, Smack Down
Phanpy, Dig
Phanpy, Stone Edge
Phanpy, Ancient Power
Phanpy, Mud Shot
Phanpy, Helping Hand
Phanpy, Last Resort
Phanpy, Rest
Phanpy, Head Smash
Phanpy, Knock Off
Phanpy, Seed Bomb
Phanpy, Slam
Phanpy, Stomping Tantrum
Phanpy, Bulldoze
Phanpy, Rain Dance
Phanpy, Counter
Phanpy, Flail
Phanpy, Protect
Phanpy, Tackle
Phanpy, Endure
Phanpy, Sleep Talk
Phanpy, Facade
Phanpy, Thief
Phanpy, Sunny Day
Phanpy, Hyper Voice
Phanpy, Roar
Phanpy, Curse
Phanpy, Earth Power
Phanpy, Endeavor
Phanpy, Stealth Rock
Phanpy, Snore
Phanpy, Body Slam
Phanpy, Rock Tomb
Phanpy, Gunk Shot
Phanpy, Charm
Donphan, Rock Slide
Donphan, Substitute
Donphan, Sand Tomb
Donphan, High Horsepower
Donphan, Fire Fang
Donphan, Encore
Donphan, Defense Curl
Donphan, Rollout
Donphan, Trailblaze
Donphan, Double-Edge
Donphan, Fissure
Donphan, Sandstorm
Donphan, Giga Impact
Donphan, Focus Energy
Donphan, Ice Shard
Donphan, Heavy Slam
Donphan, Mud-Slap
Donphan, Growl
Donphan, Body Press
Donphan, Earthquake
Donphan, Iron Head
Donphan, Horn Attack
Donphan, Poison Jab
Donphan, Take Down
Donphan, Scary Face
Donphan, Play Rough
Donphan, Tera Blast
Donphan, Hyper Beam
Donphan, Smack Down
Donphan, Dig
Donphan, Ice Spinner
Donphan, Iron Defense
Donphan, Throat Chop
Donphan, Stone Edge
Donphan, Ancient Power
Donphan, Mud Shot
Donphan, Helping Hand
Donphan, Last Resort
Donphan, Rest
Donphan, Head Smash
Donphan, Rapid Spin
Donphan, Assurance
Donphan, Knock Off
Donphan, Slam
Donphan, Stomping Tantrum
Donphan, Bulldoze
Donphan, Seed Bomb
Donphan, Rain Dance
Donphan, Counter
Donphan, Protect
Donphan, Flail
Donphan, Gyro Ball
Donphan, Tackle
Donphan, Endure
Donphan, Sleep Talk
Donphan, Facade
Donphan, Ice Fang
Donphan, Thief
Donphan, Fury Attack
Donphan, Sunny Day
Donphan, Hyper Voice
Donphan, Roar
Donphan, Thunder Fang
Donphan, Curse
Donphan, Earth Power
Donphan, Smart Strike
Donphan, Endeavor
Donphan, Stealth Rock
Donphan, Snore
Donphan, Body Slam
Donphan, Rock Tomb
Donphan, Gunk Shot
Donphan, Charm
Porygon2, Substitute
Porygon2, Thunder
Porygon2, Agility
Porygon2, Defense Curl
Porygon2, Psybeam
Porygon2, Double-Edge
Porygon2, Recycle
Porygon2, Trick
Porygon2, Electroweb
Porygon2, Giga Impact
Porygon2, Psychic
Porygon2, Eerie Impulse
Porygon2, Swift
Porygon2, Trick Room
Porygon2, Conversion 2
Porygon2, Ice Beam
Porygon2, Take Down
Porygon2, Tera Blast
Porygon2, Charge
Porygon2, Recover
Porygon2, Hyper Beam
Porygon2, Psyshock
Porygon2, Discharge
Porygon2, Tri Attack
Porygon2, Solar Beam
Porygon2, Rest
Porygon2, Foul Play
Porygon2, Icy Wind
Porygon2, Shadow Ball
Porygon2, Gravity
Porygon2, Magnet Rise
Porygon2, Zen Headbutt
Porygon2, Lock-On
Porygon2, Rain Dance
Porygon2, Protect
Porygon2, Blizzard
Porygon2, Charge Beam
Porygon2, Thunderbolt
Porygon2, Tackle
Porygon2, Endure
Porygon2, Sleep Talk
Porygon2, Facade
Porygon2, Thunder Shock
Porygon2, Thief
Porygon2, Sunny Day
Porygon2, Thunder Wave
Porygon2, Conversion
Porygon2, Zap Cannon
Stantler, Substitute
Stantler, Thunder
Stantler, Agility
Stantler, Psybeam
Stantler, Trailblaze
Stantler, Double-Edge
Stantler, Energy Ball
Stantler, Double Kick
Stantler, Trick
Stantler, Giga Impact
Stantler, Future Sight
Stantler, Reflect
Stantler, Psychic
Stantler, Earthquake
Stantler, Imprison
Stantler, Swift
Stantler, Trick Room
Stantler, Role Play
Stantler, Take Down
Stantler, Sand Attack
Stantler, Scary Face
Stantler, Confuse Ray
Stantler, Hyper Beam
Stantler, Tera Blast
